Cle,CoApplicantName-NomCoApplicant,CoAppOrganizationID,CoAppInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
505462,"Wasteneys, Geoffrey",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
505462,"Ehlting, Juergen",7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503829,"Abolmaesumi, Purang",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503829,"Rudan, John",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503829,"Bryant, Tim",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503829,"Fichtinger, Gabor",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
498483,"Mohamed, Yasser",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
515660,"Gao, Yang",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
515660,"Noureldin, Aboelmagd",30,Royal Military College of Canada,Ontario,Ontario,CANADA,CANADA,2012
498286,"Anderson, Donald",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498286,"Brzev, Svetlana",5974,British Columbia Institute of Technology,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
506235,"Yang, Guojun",21794,The Heritage Research Group,Indiana,Indiana,UNITED STATES,…TATS-UNIS,2012
506235,"Stefanovic, Sasa",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
506235,"Espie, George",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
505644,"Ghosh, Raja",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"Wright, Gerard",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"Hoare, Todd",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"Stˆver, Harald",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"Melacini, Giuseppe",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"Junop, Murray",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"Ortega, Joaquin",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
505644,"GuarnÈ, Alba",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
498375,"Hamelin, Richard",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
499185,"Hamilton, Michael",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
499185,"Sylvester, Paul",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
499185,"Cousens, Brian",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503705,"Olivares, Pablo",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2012
515427,"Sadeghzadeh Milani, Abbas",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515427,"Johnson, Thomas",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515427,"Wondimagegnehu, Getachew Assefa",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
515427,"Lo, Kwang Victor",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498993,"Colpitts, Bruce",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
498993,"Matida, Edgar",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
507076,"Snieckus, Victor",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
498482,"Besant, Robert",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
498593,"Green, Mark",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
504737,"Michelson, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504737,"Le-Ngoc, Tho",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
504737,"Joos, Geza",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
504737,"Xu, Wilsun",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
504737,"Yazdani, Amirnaser",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
504737,"Bhattacharya, Kankar",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
504737,"Iravani, Reza",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
504737,"Meng, Julian",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504737,"Gole, Aniruddha Madhukar",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
498772,"Liss, Steven",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
498457,"Camacho, Alfredo",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
498492,"Camacho, Alfredo",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
498492,"White, Joseph",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
516416,"Mori, Gregory",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
516416,"Shriraman, Arrvindh",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
516416,"Sarkar, Anoop",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
516416,"Stroulia, Eleni",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
516520,"Tsui, Ying",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503800,"Ding, Zhifeng",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503800,"Fradin, Cecile",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Frank, Brian",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Jass, Jana",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503800,"Jessop, Paul",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Haugen, Harold",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Wiseman, Paul",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Zhang, John Xiupu",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Xu, Chang-Qing",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Johnston, Linda",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503800,"Hegmann, Frank",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503800,"Tsui, Ying",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503800,"Norton, Peter",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503800,"Plant, David",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Mascher, Peter",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Taylor, Rod",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503800,"Robbie, Kevin",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503800,"McMullin, James",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503800,"Kaler, Karan",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
503800,"Patterson, Michael",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Loock, Hans-Peter",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Petersen, Nils",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503800,"Backhouse, Christopher",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503800,"Bandrauk, Andre",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Cartledge, John",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Corkum, Paul",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Cramb, David",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
503800,"Chen, Lawrence",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Burnier Jr., Miguel",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Li, Xun",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Knights, Andrew",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Kleiman, Rafael",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Huang, Wei-Ping",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Houde, Daniel",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Godbout, Nicolas",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Williams, Robin",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Wilson, Brian",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Wu, Ke",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Yevick, David",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
503800,"Yeow, Tze-Wei",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
503800,"Herman, Peter",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Polanyi, John",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Meunier, Michel",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Steinberg, Aephraim",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Bertrand, Michel",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Strickland, Donna",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
503800,"Kashyap, Raman",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Miller, R J Dwayne",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Maciejko, Romain",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Lo, Hoi-Kwong",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Marjoribanks, Robin",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Campbell, Melanie",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
503800,"Laflamme, Raymond",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
503800,"Lacroix, Suzanne",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Daxhelet, Xavier",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Brassard, Gilles",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Ruda, Harry",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Leon-Garcia, Alberto",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Li, Dongqing",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Lilge, Lothar",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503800,"Skorobogatiy, Maksim",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Janz, Siegfried",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Gauthier, Robert",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Xu, Dan-Xia",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Smy, Tom",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Tarr, Garry",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Tait, Robert Niall",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
503800,"Kavanagh, Karen",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503800,"Parent, AndrÈ",10803,Centre de recherche universitÈ Laval Robert-Giffard,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Azana, Jose",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Kieffer, Jean-Claude",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Galstian, Tigran",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Yao, Jianping",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2012
503800,"PichÈ, Michel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Pollnau, Markus",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"McCarthy, Nathalie",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Sheng, Yunlong",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Stys, Peter",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2012
503800,"VallÈe, RÈal",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Macaulay, Calum",5987,BC Cancer Research Centre,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503800,"Bao, Xiaoyi",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2012
503800,"Brabec, Thomas",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2012
503800,"LaRochelle, Sophie",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"De Koninck, Paul",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"De Koninck, Yves",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Chin, See Leang",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Deschenes, Martin",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503800,"Rusch, Leslie Ann",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503891,"Stavness, Ian",1194,Stanford University,California,Californie,UNITED STATES,…TATS-UNIS,2012
499190,"Agur, Anne",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
499190,"Singh, Karan",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503891,"Wolfaardt, Johan",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503891,"Green, Sheldon",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503891,"Abugharbieh, Rafeef",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498705,"Little, James",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498705,"Lowe, David",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
499190,"Abolmaesumi, Purang",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
507847,"Green, Sheldon",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
507847,"Abugharbieh, Rafeef",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
506232,"Bell, Rhonda",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
506232,"Proctor, Spencer",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
506232,"Hemmings, Denise",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503887,"Prat, Annik",2365,Clinical Research Institute of Montreal,QuÈbec,QuÈbec,CANADA,CANADA,2012
503887,"Seidah, Nabil G",2365,Clinical Research Institute of Montreal,QuÈbec,QuÈbec,CANADA,CANADA,2012
515426,"Veres, Teodor",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
515426,"Pezacki, John Paul",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2012
503909,"Olfert, Jason",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503909,"Vehring, Reinhard",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503909,"Noga, Michelle",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503909,"Wolfaardt, Johan",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
508881,"Dumas, Genevieve",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
515444,"Irani, Pourang",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
515444,"Anderson, Peter",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515444,"Dill, John",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515444,"Blair, Mark",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515444,"Borwein, Peter",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515444,"Wakkary, Ron",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
506799,"Rowe, Sherrylynn",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
506799,"Rose, George",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
515221,"Purchase, Craig",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
498581,"Jean, Julie",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
498581,"Marette, AndrÈ",13204,Centre Hospitalier Universitaire de QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
515482,"Soos, Catherine",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
515482,"Love, Oliver",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2012
515482,"BÍty, JoÎl",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2012
515482,"Gilchrist, Grant",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2012
498950,"Staub-French, Sheryl",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498466,"Labahn, George",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2012
503809,"Lafleur, Peter",32,Trent University,Ontario,Ontario,CANADA,CANADA,2012
503809,"Marsden, Richard",30,Royal Military College of Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Ayotte, Pierre",2236,CHUL Research Center,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Young, Kue",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
503809,"Furgal, Christopher",2236,CHUL Research Center,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Han, Siu-Ling",16091,Government of Nunavut,Nunavut,Nunavut,CANADA,CANADA,2012
503809,"Elkin, Brett",6283,Government of Northwest Territories,Northwest Territories,Territoires du Nord-Ouest,CANADA,CANADA,2012
503809,"Dewailly, Eric",2236,CHUL Research Center,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Huebert, Robert",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
503809,"Humphries, Murray",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"LÈvesque, Esther",59,UniversitÈ du QuÈbec ‡ Trois-RiviËres,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Lamoureux, Scott",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503809,"Malcolm, David",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503809,"Manseau, Micheline",3285,Canadian Heritage,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Muir, Derek",6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Price, Neil",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Stirling, Ian",6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Scott, David",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
503809,"Sharp, Martin",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503809,"St Louis, Vincent",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503809,"Smol, John",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2012
503809,"Stewart, Ronald",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"McBean, Gordon",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2012
503809,"Pollard, Wayne",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Nuttall, Mark",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503809,"Gosselin, Pierre",13204,Centre Hospitalier Universitaire de QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Henry, Gregory",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503809,"Williamson, Karla",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
503809,"Williamson, Robert",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
503809,"Yackel, John",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2012
503809,"Egeland, Grace",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Ingram, Grant",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503809,"Fletcher, Christopher",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503809,"Gibson, Nancy",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2012
503809,"Gilchrist, Grant",6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2012
504786,"Mucci, Alfonso",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Simard, Yvan",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Smit, Barry",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2012
503809,"Hughes Clarke, John",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
503809,"LÈvesque, Carole",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Catto, Norman",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
503809,"Laurion, Isabelle",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Rochon, AndrÈ",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Berteaux, Dominique",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Solomon, Steven",2178,Geological Survey of Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Gratton, Yves",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Gosselin, Michel",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Hebert, Paul",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2012
503809,"Edinger, Evan",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
503809,"Forbes, Donald",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
503809,"Flato, Gregory",7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503809,"Bell, Trevor",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
503809,"Gobeil, Charles",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2012
504786,"Juniper, Kim",7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504786,"Hughes Clarke, John",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504786,"Bell, Trevor",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
503809,"Ferguson, Steven",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Fast, Helen",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Hubert, Bruno",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Michel, Christine",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Levesque, Benoit",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Larouche, Pierre",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Craymer, Michael",6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Cobb, Donald",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Chan, Laurie",3,University of Northern British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503809,"Allard, Michel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Barber, David",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Myers, Heather",3,University of Northern British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503809,"Macdonald, Robie",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Blasco, Stefan (Steve)",6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Lobb, David",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Prinsenberg, Simon",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Papakyriakou, Timothy",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Outridge, Peter",6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Richard, Pierre",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Tenuta, Mario",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Taylor, Bob",6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Berkes, Fikret",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Stewart, Rob",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Stern, Gary",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Vincent, Warwick",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Wang, Feiyue",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2012
503809,"Weber, Jean-Philippe",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Poulin, Michel",2927,Canadian Museum of Nature,Ontario,Ontario,CANADA,CANADA,2012
503809,"Sandilands, Rick",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
503809,"Pienitz, Reinhard",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Tremblay, Jean-…ric",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2012
503809,"Wigle, Donald",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2012
503809,"GagnÈ, Jacques",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
