Cle,CoApplicantName-NomCoApplicant,CoAppOrganizationID,CoAppInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
471303,"Smith, Leslie",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
471303,"Amos, Richard",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
471303,"Stastna, Marek",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
472510,"Boehm, Jannic",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472510,"Lapointe, Jean",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472510,"Laprade, Raynald",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472510,"Schwartz, JeanLouis",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
473130,"Grogan, Paul",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
473130,"Walker, Virginia",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
459141,"Medraj, Mamoun",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459141,"Champliaud, Henri",53,…cole de technologie supÈrieure,QuÈbec,QuÈbec,CANADA,CANADA,2010
459141,"Brousseau, Jean",58,UniversitÈ du QuÈbec ‡ Rimouski,QuÈbec,QuÈbec,CANADA,CANADA,2010
467765,"DabekZlotorzynska, Ewa",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
467765,"Wang, ZhiYuan(Wayne)",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
461285,"Blanchard, Ray",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464104,"Legendre, Pierre",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
464104,"Power, Michael",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
461093,"Legendre, Pierre",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
461093,"Power, Michael",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
461093,"Bergeron, Normand",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
461093,"Cooke, Steven",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
461093,"Cunjak, Richard",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
461093,"Dawson, Jeffery",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
461093,"Rose, George",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2010
461093,"StHilaire, AndrÈ",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
464104,"Bergeron, Normand",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
464104,"Cooke, Steven",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
464104,"Cunjak, Richard",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
464104,"Dawson, Jeffery",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
464104,"Rose, George",89,Memorial University of Newfoundland,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2010
464104,"StHilaire, AndrÈ",56,Institut national de la recherche scientifique,QuÈbec,QuÈbec,CANADA,CANADA,2010
464104,"Katopodis, Christos",6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2010
464104,"Rasmussen, Joseph",12,University of Lethbridge,Alberta,Alberta,CANADA,CANADA,2010
461093,"Rasmussen, Joseph",12,University of Lethbridge,Alberta,Alberta,CANADA,CANADA,2010
461093,"Eaton, Brett",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
461093,"Hicks, Faye",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
461093,"Katopodis, Christos",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
461093,"Lapointe, Michel",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
461093,"Zhu, DavidZhiwei",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
464104,"Eaton, Brett",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
464104,"Hicks, Faye",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
464104,"Lapointe, Michel",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
464104,"Zhu, DavidZhiwei",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
460842,"Tang, Xiaowu(Shirley)",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
452312,"Hardy, Walter",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
452312,"Liang, Ruixing",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460943,"Ritcey, Anna",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
460943,"Campbell, Melanie",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462091,"Bergeron, Yves",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
462091,"DAmours, Sophie",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
462091,"Lord, Daniel",52,UniversitÈ du QuÈbec ‡ Chicoutimi,QuÈbec,QuÈbec,CANADA,CANADA,2010
461593,"Foucher, Daniel",43,Ryerson University,Ontario,Ontario,CANADA,CANADA,2010
463497,"Leung, Victor",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463324,"ElSaddik, Abdulmotaleb",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463497,"ElSaddik, Abdulmotaleb",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463497,"Kiringa, Iluju",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463497,"Mouftah, Hussein",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463497,"Petriu, Emil",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463497,"Peyton, Liam",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463497,"Boumaiza, Slim",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463497,"Kamel, Mohamed",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463497,"Karray, Fakhreddine",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463497,"Pierre, Samuel",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
463497,"Valaee, Shahrokh",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
472485,"Bischof, Walter",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458324,"Chen, Mark",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
458324,"Hallin, Aksel",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458324,"McDonald, Arthur",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
458324,"Noble, Anthony",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
458324,"Rau, Wolfgang",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
458324,"Cleveland, Bruce",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
458324,"Duncan, Fraser",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
458324,"Ford, Richard",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
458324,"Jillings, Christopher",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
458324,"Graham, Kevin",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
458324,"Retiere, Fabrice",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463388,"Schaeffer, Lawrence",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
463388,"Schulte, Patricia",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472904,"Ross, Mario",17386,CÈgep de l'Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
472904,"Zerhouni, Adil",17386,CÈgep de l'Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
472906,"Gendron, PierreOlivier",17386,CÈgep de l'Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
472906,"Lahlah, Jasmina",17386,CÈgep de l'Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
472905,"Gaussiran, StÈphane",17386,CÈgep de l'Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
460689,"Musiani, Marco",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
472615,"Dahn, Jeffrey",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
472615,"Filiaggi, Mark",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
472615,"Zwanziger, Josef",79,Dalhousie University,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
472559,"Abatzoglou, Nicolas",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
472559,"Brisard, Gessie",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
472559,"TagnitHamou, Arezki",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
472576,"Farrell, Anthony",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472576,"Milsom, William",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472576,"Richards, Jeffrey",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
464694,"Davis, Donald",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Ferris, Grant",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Hamilton, Michael",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Kesler, Olivera",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Mungall, James",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Papangelakis, Vladimiros",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Sain, Mohini",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Sleep, Brent",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
464694,"Spooner, Edward",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
454108,"Achenbach, Sven",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
454108,"Buriak, Jillian",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
454108,"Freeman, Mark",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
454108,"Harrison, Jed",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
454108,"Hitchcock, Adam",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
454108,"Okoniewski, Michal",11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
454108,"Pilarski, Linda",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
454108,"Westra, Kenneth",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
454108,"Shafai, Cyrus",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
460913,"Blais, Carl",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
460913,"Larouche, Daniel",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
460913,"Drew, Robin",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
460913,"Gauvin, Raynald",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Brisson, Jacques",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Cappadocia, Mario",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Cuerrier, Alain",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Geitmann, Anja",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Joly, Simon",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Morse, David",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"Rivoal, Jean",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
472556,"StArnaud, Marc",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
461535,"Gordon, Reuven",7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
468115,"Saravanamuttu, Kalaichelvi",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
464068,"Aston, William",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
472708,"Varmuza, Suzannah",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
463956,"Ayele, BelayTeshome",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
463956,"Levin, David",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
461133,"Abolmaesumi, Purang",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Amsden, Brian",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Anastassiades, Tassos",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Culham, Elsie",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Deluzio, Kevin",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Docoslis, Aristides",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Ellis, Randy",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Pichora, David",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Waldman, Stephen",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
461133,"Woodhouse, Kimberly",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
457633,"Goward, Gillian",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
457633,"Huang, Yining",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2010
457633,"Wasylishen, Roderick",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
457633,"Wu, Gang",29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
457633,"Auger, MichËle",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
457633,"Detellier, Christian",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
457633,"Kroeker, Scott",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
457633,"Schurko, Robert",37,University of Windsor,Ontario,Ontario,CANADA,CANADA,2010
472497,"Alper, Howard",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Baker, Thomas",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Barriault, Louis",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Beauchemin, AndrÈ",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Ben, Robert",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Boddy, Christopher",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Fogg, Deryn",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Gambarotta, Sandro",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Pratt, Derek",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
472497,"Richeson, Darrin",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
457633,"Sharpe, Simon",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
457633,"Ripmeester, John",23,Carleton University,Ontario,Ontario,CANADA,CANADA,2010
452168,"Numao, Toshio",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459248,"Retiere, Fabrice",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459248,"Ruth, Thomas",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459248,"Martin, JeanPierre",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
452168,"Hussein, Ahmed",3,University of Northern British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459248,"BÈnard, FranÁois",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
459248,"Sossi, Vesna",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459248,"Stoessl, Jonathan",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472702,"Beaulieu, Carole",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
472702,"Roy, SÈbastien",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
454072,"Chen, Alan",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
458125,"Chen, Alan",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
458125,"Walden, Patrick",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458125,"Hussein, Ahmed",3,University of Northern British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
454072,"Hussein, Ahmed",3,University of Northern British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
454072,"DAuria, John",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
454072,"Davids, Barry",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
454072,"Ruiz, Chris",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
454072,"Walden, Patrick",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458125,"DAuria, John",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458125,"Davids, Barry",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458125,"Ruiz, Chris",8,TRIUMF,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463599,"Baker, Christopher",75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
463599,"Rose, Gregory",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
463599,"Forster, Alan",2217,Ottawa Hospital - General Campus,Ontario,Ontario,CANADA,CANADA,2010
463599,"Tamblyn, Robyn",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463366,"Wheeler, Terry",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463366,"Currie, Douglas",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
472696,"Clarke, Charles",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
472696,"Cormack, Gordon",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
472696,"Lhot‡k, OndrÈj",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
467088,"Suen, Ching",70,Concordia University,QuÈbec,QuÈbec,CANADA,CANADA,2010
458704,"Andersen, Raymond",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458704,"Fenniri, Hicham",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458704,"Shaw, Gary",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2010
458704,"Spyracopoulos, Leonidas",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458704,"Sykes, Brian",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458704,"Vederas, John",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458704,"Weselake, Randall",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458704,"Wishart, David",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
458704,"ONeil, Joe",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
458704,"Pinto, Mario",5,Simon Fraser University,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
471559,"Ruda, Harry",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
471559,"Steinberg, Aephraim",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
460071,"Schoenau, Gregory",16,University of Saskatchewan,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
461004,"DeCrescenzo, Gregory",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
461004,"Merzouki, Abderrazzak",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
461090,"Bergeron, Yves",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
461090,"Tremblay, Francine",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
458249,"Aubertin, Michel",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
458249,"Benzaazoua, Mostafa",47,UniversitÈ du QuÈbec en Abitibi-TÈmiscamingue,QuÈbec,QuÈbec,CANADA,CANADA,2010
458249,"Zagury, GÈrald",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
462992,"Aucoin, Marc",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"Budman, Hector",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"DeCrescenzo, Gregory",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
462992,"Durocher, Yves",63,UniversitÈ de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
462992,"Glick, Bernard",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"Guillemette, Guy",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"Jolicoeur, Mario",64,…cole Polytechnique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
462992,"Legge, Raymond",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"McConkey, Brendan",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"MooYoung, Murray",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"Moresoli, Christine",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"Rini, James",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
462992,"Scharer, Jeno",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
462992,"Dutton, Roshni",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
462992,"Perreault, HÈlËne",19,University of Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
462992,"Zhang, Jianbing",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
462992,"Ghosh, Raja",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
462992,"Marcos, Bernard",68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2010
462992,"Piret, James",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467766,"Cooke, Janice",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
467766,"Erbilgin, Nadir",9,University of Alberta,Alberta,Alberta,CANADA,CANADA,2010
467766,"Simard, Suzanne",2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472435,"Weretilnyk, Elizabeth",27,McMaster University,Ontario,Ontario,CANADA,CANADA,2010
460038,"Spiers, Graeme",26,Laurentian University of Sudbury,Ontario,Ontario,CANADA,CANADA,2010
472659,"Boonstra, Rudy",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
472659,"McGowan, Patrick",31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
459308,"Bizheva, Kostadinka",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
459308,"Boyd, Shelley",2456,St. Michael's Hospital,Ontario,Ontario,CANADA,CANADA,2010
459308,"Sanderson, Joseph",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
459308,"Strickland, Donna",33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
459308,"Westall, Carol",1663,Hospital for Sick Children,Ontario,Ontario,CANADA,CANADA,2010
464415,"Coomber, Brenda",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
464415,"Osborne, Vern",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
464415,"Swanson, Kendall",24,University of Guelph,Ontario,Ontario,CANADA,CANADA,2010
463596,"Tsai, Eve",2212,Ottawa Hospital - Civic Campus,Ontario,Ontario,CANADA,CANADA,2010
463596,"Griffith, May",28,University of Ottawa,Ontario,Ontario,CANADA,CANADA,2010
457589,"Ho, Danny",36,University of Western Ontario,Ontario,Ontario,CANADA,CANADA,2010
472388,"Chen, Brian",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472388,"David, Samuel",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472388,"Murai, Keith",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472388,"Rao, Yong",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472388,"Stellwagen, David",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
472388,"VanMeyel, Donald",61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
459327,"Gosselin, AndrÈ",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
466975,"Gallichand, Jacques",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
466975,"PÈpin, Steeve",51,UniversitÈ Laval,QuÈbec,QuÈbec,CANADA,CANADA,2010
472865,"Bainbridge, Cynthia",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472865,"Boisvenue, Sophie",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472865,"Hammachin, Rabah",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472865,"Lemelin, David",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472865,"MÈthot, Nathalie",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472865,"Michaud, JeanLouis",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"Aubin, RÈmy",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"Bainbridge, Cynthia",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"Boisvenue, Sophie",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"Hammachin, Rabah",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"Lemelin, David",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"MÈthot, Nathalie",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472855,"Michaud, JeanLouis",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
472864,"Aubin, RÈmy",28248,La CitÈ collÈgiale,Ontario,Ontario,CANADA,CANADA,2010
