"From","To","weight"
"Waltman L, 2012, J AM SOC INF SCI TEC","Waltman L, 2013, J AM SOC INF SCI TEC",7
"Waltman L, 2012, J AM SOC INF SCI TEC","Rousseau R, 2012, J INFORMETR",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Wang J, 2013, SCIENTOMETRICS",6
"Waltman L, 2012, J AM SOC INF SCI TEC","De Visscher A, 2011, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Waltman L, 2010, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Waltman L, 2011, J INFORMETR",11
"Waltman L, 2012, J AM SOC INF SCI TEC","Schreiber M, 2013, J AM SOC INF SCI TEC",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Chen Kh, 2012, SCIENTOMETRICS",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Zhou P, 2011, J INFORMETR",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Klavans R, 2011, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Albarran P, 2011, J AM SOC INF SCI TEC",8
"Waltman L, 2012, J AM SOC INF SCI TEC","Prathap G, 2010, SCIENTOMETRICS",5
"Waltman L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J INFORMETR",5
"Waltman L, 2012, J AM SOC INF SCI TEC","Honekopp J, 2012, SCIENTOMETRICS",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Guerrero-Bote Vp, 2012, J INFORMETR",9
"Waltman L, 2012, J AM SOC INF SCI TEC","Ye Fy, 2010, SCIENTOMETRICS",5
"Waltman L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",5
"Waltman L, 2012, J AM SOC INF SCI TEC","Waltman L, 2010, J INFORMETR",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Prathap G, 2012, SCIENTOMETRICS",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Sirtes D, 2012, J INFORMETR",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2012, J INFORMETR",18
"Waltman L, 2012, J AM SOC INF SCI TEC","Buter Rk, 2011, J INFORMETR",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Moed Hf, 2010, J INFORMETR",10
"Waltman L, 2012, J AM SOC INF SCI TEC","Abramo G, 2011, SCIENTOMETRICS",8
"Waltman L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2013, J AM SOC INF SCI TEC",11
"Waltman L, 2012, J AM SOC INF SCI TEC","Opthof T, 2010, J INFORMETR",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Bouyssou D, 2011, J INFORMETR",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2010, J INFORMETR",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Abramo G, 2013, SCIENTOMETRICS",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Egghe L, 2012, J AM SOC INF SCI TEC",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Danell R, 2011, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Herranz N, 2012, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2013, J INFORMETR",31
"Waltman L, 2012, J AM SOC INF SCI TEC","Jovanovic M, 2012, SCIENTOMETRICS",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",44
"Waltman L, 2012, J AM SOC INF SCI TEC","Liu Jq, 2013, J INFORMETR",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Waltman L, 2013, J INFORMETR",8
"Waltman L, 2012, J AM SOC INF SCI TEC","Li Yr, 2013, J INFORMETR",6
"Waltman L, 2012, J AM SOC INF SCI TEC","Abramo G, 2010, J AM SOC INF SCI TEC",5
"Waltman L, 2012, J AM SOC INF SCI TEC","Garcia J, 2012, J AM SOC INF SCI TEC",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",27
"Waltman L, 2012, J AM SOC INF SCI TEC","Ye Fy, 2011, J AM SOC INF SCI TEC",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Bouyssou D, 2010, J INFORMETR",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Schreiber M, 2012, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Abramo G, 2013, J INFORMETR",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2012, J AM SOC INF SCI TEC",9
"Waltman L, 2012, J AM SOC INF SCI TEC","Van Raan Afj, 2010, J INFORMETR",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Lillquist E, 2010, SCIENTOMETRICS",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Crespo Ja, 2014, J ASSOC INF SCI TECH",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Kuan Ch, 2011, J INFORMETR",6
"Waltman L, 2012, J AM SOC INF SCI TEC","Klavans R, 2010, SCIENTOMETRICS",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Herranz N, 2012, J INFORMETR",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Lariviere V, 2010, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Lozano Ga, 2012, J AM SOC INF SCI TEC",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Gonzalez-Pereira B, 2010, J INFORMETR",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Glanzel W, 2011, SCIENTOMETRICS",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Chen Dz, 2013, J INFORMETR",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Yan E, 2011, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Ravallion M, 2011, SCIENTOMETRICS",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Levin M, 2012, J AM SOC INF SCI TEC",2
"Waltman L, 2012, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Abramo G, 2012, J INFORMETR",7
"Waltman L, 2012, J AM SOC INF SCI TEC","Docampo D, 2011, SCIENTOMETRICS",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Waltman L, 2011, SCIENTOMETRICS",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Wu Q, 2010, J AM SOC INF SCI TEC",4
"Waltman L, 2012, J AM SOC INF SCI TEC","Prathap G, 2011, SCIENTOMETRICS",6
"Waltman L, 2012, J AM SOC INF SCI TEC","Egghe L, 2011, J INFORMETR",3
"Waltman L, 2012, J AM SOC INF SCI TEC","Kosmulski M, 2012, J INFORMETR",3
"Breimer Lh, 2010, SCIENTOMETRICS","Van Arensbergen P, 2012, SCIENTOMETRICS",2
"Breimer Lh, 2010, SCIENTOMETRICS","Breimer Lh, 2013, SCIENTOMETRICS",2
"Breimer Lh, 2010, SCIENTOMETRICS","Aksnes Dw, 2011, J AM SOC INF SCI TEC",2
"Breimer Lh, 2010, SCIENTOMETRICS","Mendlowicz Mv, 2011, SCIENTOMETRICS",2
"Breimer Lh, 2010, SCIENTOMETRICS","Kretschmer H, 2012, SCIENTOMETRICS",3
"Breimer Lh, 2010, SCIENTOMETRICS","Pudovkin A, 2012, SCIENTOMETRICS",2
"Breimer Lh, 2010, SCIENTOMETRICS","Breimer Lh, 2011, SCIENTOMETRICS",6
"Breimer Lh, 2010, SCIENTOMETRICS","Mauleon E, 2010, SCIENTOMETRICS",2
"Breimer Lh, 2010, SCIENTOMETRICS","Lariviere V, 2011, SCIENTOMETRICS",2
"Breimer Lh, 2010, SCIENTOMETRICS","Vela B, 2012, SCIENTOMETRICS",2
"Schreiber M, 2010, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",2
"Schreiber M, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2012, J AM SOC INF SCI TEC",2
"Schreiber M, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Schreiber M, 2010, J AM SOC INF SCI TEC","Schreiber M, 2013, J INFORMETR",2
"Schiebel E, 2012, SCIENTOMETRICS","Glanzel W, 2012, SCIENTOMETRICS",3
"Schiebel E, 2012, SCIENTOMETRICS","Glanzel W, 2011, SCIENTOMETRICS",2
"Schiebel E, 2012, SCIENTOMETRICS","Boyack Kw, 2010, J AM SOC INF SCI TEC",2
"Zhang L, 2010, J INFORMETR","Waltman L, 2010, J INFORMETR",2
"Zhang L, 2010, J INFORMETR","Klavans R, 2011, J AM SOC INF SCI TEC",2
"Zhang L, 2010, J INFORMETR","Rafols I, 2010, SCIENTOMETRICS",2
"Zhang L, 2010, J INFORMETR","Yan Ej, 2011, J AM SOC INF SCI TEC",2
"Zhang L, 2010, J INFORMETR","Chen Cm, 2010, J AM SOC INF SCI TEC",2
"Zhang L, 2010, J INFORMETR","Upham Sp, 2010, SCIENTOMETRICS",2
"Zhang L, 2010, J INFORMETR","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Wong Cy, 2010, SCIENTOMETRICS","Wang Gb, 2010, J INFORMETR",2
"Wong Cy, 2010, SCIENTOMETRICS","Guan Jc, 2010, SCIENTOMETRICS",2
"Wong Cy, 2010, SCIENTOMETRICS","Wong Cy, 2010, J INFORMETR",3
"Yan E, 2010, J AM SOC INF SCI TEC","Zitt M, 2010, J INFORMETR",2
"Yan E, 2010, J AM SOC INF SCI TEC","Moed Hf, 2010, J INFORMETR",4
"Yan E, 2010, J AM SOC INF SCI TEC","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Yan E, 2010, J AM SOC INF SCI TEC","Waltman L, 2010, J AM SOC INF SCI TEC",2
"Yan E, 2010, J AM SOC INF SCI TEC","Waltman L, 2011, J INFORMETR",2
"Yan E, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",4
"Yan E, 2010, J AM SOC INF SCI TEC","Franceschet M, 2010, J INFORMETR",3
"Yan E, 2010, J AM SOC INF SCI TEC","Ding Y, 2011, J AM SOC INF SCI TEC",3
"Yan E, 2010, J AM SOC INF SCI TEC","West J, 2010, J AM SOC INF SCI TEC",2
"Yan Ej, 2010, SCIENTOMETRICS","Lee Dh, 2012, SCIENTOMETRICS",2
"Yan Ej, 2010, SCIENTOMETRICS","Uddin S, 2012, SCIENTOMETRICS",2
"Yan Ej, 2010, SCIENTOMETRICS","Dong Bs, 2012, SCIENTOMETRICS",2
"Yan Ej, 2010, SCIENTOMETRICS","Milojevic S, 2011, J AM SOC INF SCI TEC",2
"Yan Ej, 2010, SCIENTOMETRICS","Fatt Ck, 2010, SCIENTOMETRICS",2
"Yan Ej, 2010, SCIENTOMETRICS","Ding Y, 2011, J INFORMETR",2
"Yan Ej, 2010, SCIENTOMETRICS","Abbasi A, 2011, J INFORMETR",3
"Yan Ej, 2010, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Yan Ej, 2010, SCIENTOMETRICS","Franceschet M, 2010, J INFORMETR",2
"Franceschini F, 2010, SCIENTOMETRICS","Ajiferuke I, 2010, SCIENTOMETRICS",6
"Franceschini F, 2010, SCIENTOMETRICS","Bar-Ilan J, 2010, SCIENTOMETRICS",2
"Franceschini F, 2010, SCIENTOMETRICS","Franceschini F, 2010, J INFORMETR",3
"Franceschini F, 2010, SCIENTOMETRICS","Ajiferuke I, 2010, J AM SOC INF SCI TEC",3
"Wang J, 2012, SCIENTOMETRICS","Gurney T, 2012, SCIENTOMETRICS",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Bouyssou D, 2010, J INFORMETR",5
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Waltman L, 2011, SCIENTOMETRICS",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Hirsch Je, 2010, SCIENTOMETRICS",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Albarran P, 2011, J INFORMETR",3
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Ravallion M, 2011, SCIENTOMETRICS",4
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Quesada A, 2010, SCIENTOMETRICS",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Zhang L, 2011, J INFORMETR",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Opthof T, 2010, J INFORMETR",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Bouyssou D, 2011, J INFORMETR",5
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Waltman L, 2011, J INFORMETR",5
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",5
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Wu Q, 2010, J AM SOC INF SCI TEC",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Van Raan Afj, 2010, J INFORMETR",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Egghe L, 2011, J INFORMETR",2
"Bouyssou D, 2011, J AM SOC INF SCI TEC","Lariviere V, 2011, J INFORMETR",2
"Krampen G, 2010, SCIENTOMETRICS","Franceschini F, 2010, J INFORMETR",2
"Krampen G, 2010, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Krampen G, 2010, SCIENTOMETRICS","Moed Hf, 2010, J INFORMETR",2
"Rousseau R, 2013, J INFORMETR","Milojevic S, 2011, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Klavans R, 2011, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Zhao Dz, 2011, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Cobo Mj, 2011, J INFORMETR",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Waltman L, 2010, J INFORMETR",4
"Chen Cm, 2010, J AM SOC INF SCI TEC","Cobo Mj, 2011, J AM SOC INF SCI TEC",3
"Chen Cm, 2010, J AM SOC INF SCI TEC","Lu K, 2012, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Yan Ej, 2012, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Boyack Kw, 2010, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Chen P, 2010, J INFORMETR",4
"Chen Cm, 2010, J AM SOC INF SCI TEC","Milojevic S, 2011, J AM SOC INF SCI TEC",3
"Chen Cm, 2010, J AM SOC INF SCI TEC","Lariviere V, 2012, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Upham Sp, 2010, SCIENTOMETRICS",8
"Chen Cm, 2010, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",8
"Chen Cm, 2010, J AM SOC INF SCI TEC","Small H, 2010, SCIENTOMETRICS",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Fabrikant Si, 2010, J AM SOC INF SCI TEC",2
"Chen Cm, 2010, J AM SOC INF SCI TEC","Cabrerizo Fj, 2010, J INFORMETR",2
"Chen Ys, 2010, SCIENTOMETRICS","Wang Mh, 2010, SCIENTOMETRICS",2
"Chen Ys, 2010, SCIENTOMETRICS","Chen Ys, 2012, SCIENTOMETRICS",4
"Chen Ys, 2010, SCIENTOMETRICS","Yuan Jp, 2010, SCIENTOMETRICS",2
"Chen Ys, 2010, SCIENTOMETRICS","Liu Dr, 2011, J AM SOC INF SCI TEC",2
"Chen Ys, 2010, SCIENTOMETRICS","Yang Sl, 2010, SCIENTOMETRICS",2
"Chen Ys, 2010, SCIENTOMETRICS","Chen Ys, 2011, SCIENTOMETRICS",8
"Chen Ys, 2010, SCIENTOMETRICS","Chang Kc, 2012, J INFORMETR",2
"Liu Xz, 2013, J AM SOC INF SCI TEC","Lee Pc, 2010, SCIENTOMETRICS",2
"Ni Cq, 2013, J AM SOC INF SCI TEC","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Ni Cq, 2013, J AM SOC INF SCI TEC","Yan Ej, 2011, J AM SOC INF SCI TEC",2
"Ni Cq, 2013, J AM SOC INF SCI TEC","Yan E, 2013, J INFORMETR",2
"Ni Cq, 2013, J AM SOC INF SCI TEC","Ding Y, 2011, J AM SOC INF SCI TEC",2
"Campanario J, 2012, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",3
"Campanario J, 2012, SCIENTOMETRICS","Vinkler P, 2013, J INFORMETR",2
"Colliander C, 2011, J INFORMETR","Bornmann L, 2011, J INFORMETR",4
"Colliander C, 2011, J INFORMETR","Bornmann L, 2012, J INFORMETR",2
"Colliander C, 2011, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",2
"Colliander C, 2011, J INFORMETR","Leydesdorff L, 2010, J INFORMETR",3
"Colliander C, 2011, J INFORMETR","Opthof T, 2010, J INFORMETR",3
"Colliander C, 2011, J INFORMETR","Van Raan Afj, 2010, J INFORMETR",3
"Colliander C, 2011, J INFORMETR","Bornmann L, 2010, J INFORMETR",4
"Colliander C, 2011, J INFORMETR","Spaan Jae, 2010, J INFORMETR",3
"Colliander C, 2011, J INFORMETR","Leydesdorff L, 2011, J INFORMETR",2
"Colliander C, 2011, J INFORMETR","Waltman L, 2011, J INFORMETR",5
"Colliander C, 2011, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",4
"Colliander C, 2011, J INFORMETR","Moed Hf, 2010, J INFORMETR",3
"Mattsson P, 2011, SCIENTOMETRICS","Huang Mh, 2011, J AM SOC INF SCI TEC",3
"Mattsson P, 2011, SCIENTOMETRICS","Aksnes Dw, 2012, J INFORMETR",2
"Mattsson P, 2011, SCIENTOMETRICS","Hagen Nt, 2013, J INFORMETR",3
"Mattsson P, 2011, SCIENTOMETRICS","Waltman L, 2012, J INFORMETR",5
"Mattsson P, 2011, SCIENTOMETRICS","Hagen Nt, 2010, SCIENTOMETRICS",7
"Mattsson P, 2011, SCIENTOMETRICS","Wang Mh, 2010, SCIENTOMETRICS",3
"Mattsson P, 2011, SCIENTOMETRICS","Liu Xz, 2012, J INFORMETR",2
"Mattsson P, 2011, SCIENTOMETRICS","Liu Xz, 2012, SCIENTOMETRICS",5
"Mattsson P, 2011, SCIENTOMETRICS","Costas R, 2011, SCIENTOMETRICS",5
"Mattsson P, 2011, SCIENTOMETRICS","Frandsen Tf, 2010, J INFORMETR",2
"Mattsson P, 2011, SCIENTOMETRICS","Tao Tz, 2012, SCIENTOMETRICS",2
"Ho Ys, 2013, SCIENTOMETRICS","Zhang Gf, 2010, SCIENTOMETRICS",3
"Kretschmer H, 2012, SCIENTOMETRICS","Puuska Hm, 2010, SCIENTOMETRICS",2
"Kretschmer H, 2012, SCIENTOMETRICS","Van Arensbergen P, 2012, SCIENTOMETRICS",5
"Kretschmer H, 2012, SCIENTOMETRICS","Aksnes Dw, 2011, J AM SOC INF SCI TEC",3
"Kretschmer H, 2012, SCIENTOMETRICS","Slyder Jb, 2011, SCIENTOMETRICS",2
"Kretschmer H, 2012, SCIENTOMETRICS","Lewison G, 2011, SCIENTOMETRICS",2
"Kretschmer H, 2012, SCIENTOMETRICS","Mendlowicz Mv, 2011, SCIENTOMETRICS",3
"Kretschmer H, 2012, SCIENTOMETRICS","Marsh Hw, 2011, J INFORMETR",2
"Kretschmer H, 2012, SCIENTOMETRICS","Pudovkin A, 2012, SCIENTOMETRICS",5
"Kretschmer H, 2012, SCIENTOMETRICS","Breimer Lh, 2011, SCIENTOMETRICS",3
"Kretschmer H, 2012, SCIENTOMETRICS","Mauleon E, 2010, SCIENTOMETRICS",3
"Kretschmer H, 2012, SCIENTOMETRICS","Danell R, 2013, SCIENTOMETRICS",2
"Kretschmer H, 2012, SCIENTOMETRICS","Lariviere V, 2011, SCIENTOMETRICS",3
"Kretschmer H, 2012, SCIENTOMETRICS","Borrego A, 2010, SCIENTOMETRICS",2
"Kretschmer H, 2012, SCIENTOMETRICS","Vela B, 2012, SCIENTOMETRICS",3
"Kretschmer H, 2012, SCIENTOMETRICS","Didegah F, 2013, J AM SOC INF SCI TEC",2
"Kretschmer H, 2012, SCIENTOMETRICS","Mauleon E, 2013, SCIENTOMETRICS",2
"Burrell Ql, 2012, J AM SOC INF SCI TEC","Egghe L, 2012, J AM SOC INF SCI TEC",2
"Burrell Ql, 2012, J AM SOC INF SCI TEC","Egghe L, 2012, SCIENTOMETRICS",2
"Burrell Ql, 2012, J AM SOC INF SCI TEC","Egghe L, 2011, J AM SOC INF SCI TEC",5
"Burrell Ql, 2012, J AM SOC INF SCI TEC","Egghe L, 2010, SCIENTOMETRICS",3
"Bajwa Rs, 2013, SCIENTOMETRICS","Leydesdorff L, 2013, SCIENTOMETRICS",2
"Lee Lc, 2011, SCIENTOMETRICS","Inglesi-Lotz R, 2011, SCIENTOMETRICS",2
"Lee Lc, 2011, SCIENTOMETRICS","Yang Ly, 2012, SCIENTOMETRICS",2
"Lee Lc, 2011, SCIENTOMETRICS","Wong Cy, 2012, SCIENTOMETRICS",2
"Yang Sl, 2010, SCIENTOMETRICS","Ye Fy, 2010, SCIENTOMETRICS",2
"Yang Sl, 2010, SCIENTOMETRICS","Egghe L, 2010, SCIENTOMETRICS",2
"Campanario Jm, 2010, SCIENTOMETRICS","Campanario Jm, 2010, J AM SOC INF SCI TEC",3
"Campanario Jm, 2010, SCIENTOMETRICS","Yu G, 2010, SCIENTOMETRICS",2
"Romero-Frias E, 2012, J AM SOC INF SCI TEC","Thelwall M, 2011, J AM SOC INF SCI TEC",2
"Marx W, 2011, J AM SOC INF SCI TEC","Campanario Jm, 2011, SCIENTOMETRICS",2
"Marx W, 2011, J AM SOC INF SCI TEC","Marx W, 2010, SCIENTOMETRICS",2
"Marx W, 2011, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Marx W, 2011, J AM SOC INF SCI TEC","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Marx W, 2011, J AM SOC INF SCI TEC","Bornmann L, 2013, J INFORMETR",4
"Marx W, 2011, J AM SOC INF SCI TEC","Mccain Kw, 2011, J AM SOC INF SCI TEC",2
"Su Hn, 2010, SCIENTOMETRICS","Chen P, 2010, J INFORMETR",2
"Su Hn, 2010, SCIENTOMETRICS","Ye Fy, 2011, J AM SOC INF SCI TEC",2
"Su Hn, 2010, SCIENTOMETRICS","Schubert A, 2010, SCIENTOMETRICS",2
"Haustein S, 2014, SCIENTOMETRICS","Bornmann L, 2013, J INFORMETR",2
"Zuccala A, 2011, J AM SOC INF SCI TEC","Torres-Salinas D, 2013, J INFORMETR",2
"Zuccala A, 2011, J AM SOC INF SCI TEC","Kousha K, 2011, J AM SOC INF SCI TEC",4
"Zuccala A, 2011, J AM SOC INF SCI TEC","Gorraiz J, 2013, J AM SOC INF SCI TEC",2
"Zuccala A, 2011, J AM SOC INF SCI TEC","Campanario Jm, 2011, SCIENTOMETRICS",2
"Zuccala A, 2011, J AM SOC INF SCI TEC","Linmans Ajm, 2010, SCIENTOMETRICS",2
"Morillo F, 2013, SCIENTOMETRICS","D'Angelo Ca, 2011, J AM SOC INF SCI TEC",2
"Morillo F, 2013, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Bornmann L, 2013, J AM SOC INF SCI TEC",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Bornmann L, 2012, J INFORMETR",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Waltman L, 2011, J INFORMETR",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Garcia Ja, 2012, SCIENTOMETRICS",3
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Torres-Salinas D, 2011, SCIENTOMETRICS",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Aguillo If, 2010, SCIENTOMETRICS",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Billaut Jc, 2010, SCIENTOMETRICS",2
"Lopez-Illescas C, 2011, SCIENTOMETRICS","Moed Hf, 2011, J INFORMETR",2
"Gagolewski M, 2011, J INFORMETR","Bornmann L, 2011, J INFORMETR",3
"Gagolewski M, 2011, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Small H, 2010, SCIENTOMETRICS","Leydesdorff L, 2010, J AM SOC INF SCI TEC",3
"Small H, 2010, SCIENTOMETRICS","Thelwall M, 2011, J AM SOC INF SCI TEC",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Leydesdorff L, 2010, J INFORMETR",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Opthof T, 2010, J INFORMETR",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Van Raan Afj, 2010, J INFORMETR",3
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Wagner Cs, 2011, J INFORMETR",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Moed Hf, 2010, J INFORMETR",2
"Dorta-Gonzalez P, 2011, SCIENTOMETRICS","Leydesdorff L, 2011, J INFORMETR",2
"Yan E, 2012, J INFORMETR","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Yan E, 2012, J INFORMETR","Milojevic S, 2011, J AM SOC INF SCI TEC",3
"Yan E, 2012, J INFORMETR","Yan Ej, 2011, J AM SOC INF SCI TEC",2
"Yan E, 2012, J INFORMETR","Ding Y, 2011, J AM SOC INF SCI TEC",4
"Zhou Qj, 2012, SCIENTOMETRICS","Rousseau R, 2012, J INFORMETR",2
"Zhou Qj, 2012, SCIENTOMETRICS","Yang Ly, 2012, SCIENTOMETRICS",2
"Salager-Meyer F, 2011, SCIENTOMETRICS","Wang J, 2011, SCIENTOMETRICS",2
"Salager-Meyer F, 2011, SCIENTOMETRICS","Wang Xw, 2012, SCIENTOMETRICS",2
"Chen Jh, 2013, SCIENTOMETRICS","Chen Zf, 2010, J INFORMETR",2
"Gorraiz J, 2013, J AM SOC INF SCI TEC","Sivertsen G, 2012, SCIENTOMETRICS",2
"Gorraiz J, 2013, J AM SOC INF SCI TEC","Linmans Ajm, 2010, SCIENTOMETRICS",2
"Gorraiz J, 2013, J AM SOC INF SCI TEC","Torres-Salinas D, 2013, J INFORMETR",2
"Gorraiz J, 2013, J AM SOC INF SCI TEC","Engels Tce, 2012, SCIENTOMETRICS",4
"Gorraiz J, 2013, J AM SOC INF SCI TEC","Verleysen Ft, 2013, J AM SOC INF SCI TEC",2
"Rosenbaum H, 2010, J AM SOC INF SCI TEC","Gazan R, 2011, J AM SOC INF SCI TEC",3
"Boshoff N, 2010, SCIENTOMETRICS","Pouris A, 2010, SCIENTOMETRICS",3
"Boshoff N, 2010, SCIENTOMETRICS","Mahbuba D, 2010, SCIENTOMETRICS",2
